Date,Open,High,Low,Close,Adj Close,Volume
2020-08-19,7.365300,7.379200,7.212600,7.364900,7.364900,0
2020-08-20,7.277800,7.349140,7.275500,7.277900,7.277900,0
2020-08-21,7.296600,7.345700,7.196500,7.296200,7.296200,0
2020-08-24,7.323920,7.381000,7.253530,7.284570,7.284570,0
2020-08-25,7.372600,7.403880,7.366300,7.372900,7.372900,0
2020-08-26,7.393210,7.412000,7.331200,7.393200,7.393200,0
2020-08-27,7.352470,7.373850,7.308380,7.348750,7.348750,0
2020-08-28,7.335210,7.367800,7.295670,7.352600,7.352600,0
2020-08-31,7.311840,7.362190,7.303770,7.324900,7.324900,0
2020-09-01,7.345840,7.373810,7.323100,7.352600,7.352600,0
2020-09-02,7.356900,7.388710,7.355200,7.359400,7.359400,0
2020-09-03,7.368800,7.449000,7.359890,7.363240,7.363240,0
2020-09-04,7.423240,7.456890,7.418500,7.422010,7.422010,0
2020-09-07,7.422190,7.463510,7.410990,7.431400,7.431400,0
2020-09-08,7.449700,7.487170,7.442450,7.449700,7.449700,0
2020-09-09,7.479200,7.494820,7.473200,7.479100,7.479100,0
2020-09-10,7.473800,7.485460,7.411400,7.468880,7.468880,0
2020-09-11,7.442500,7.476560,7.437060,7.442500,7.442500,0
2020-09-14,7.472600,7.496500,7.464000,7.467290,7.467290,0
2020-09-15,7.483700,7.497210,7.473230,7.483500,7.483500,0
2020-09-16,7.484100,7.505880,7.476680,7.485400,7.485400,0
2020-09-17,7.486380,7.560300,7.482120,7.492700,7.492700,0
2020-09-18,7.547600,7.574800,7.538100,7.544600,7.544600,0
2020-09-21,7.558650,7.634700,7.553700,7.557600,7.557600,0
2020-09-22,7.615700,7.669150,7.613500,7.616640,7.616640,0
2020-09-23,7.667970,7.705700,7.650020,7.667700,7.667700,0
2020-09-24,7.696500,7.714000,7.554240,7.698600,7.698600,0
2020-09-25,7.612300,7.670900,7.509980,7.615700,7.615700,0
2020-09-28,7.658180,7.831310,7.654290,7.658180,7.658180,0
2020-09-29,7.792300,7.853530,7.762500,7.780360,7.780360,0
2020-09-30,7.798170,7.831700,7.695500,7.811330,7.811330,0
2020-10-01,7.706770,7.774900,7.635930,7.705870,7.705870,0
2020-10-02,7.750600,7.771600,7.721780,7.751400,7.751400,0
2020-10-05,7.755500,7.785500,7.719180,7.736630,7.736630,0
2020-10-06,7.759900,7.795760,7.741400,7.760000,7.760000,0
2020-10-07,7.788370,7.883400,7.781470,7.788270,7.788270,0
2020-10-08,7.871860,7.943450,7.871860,7.872690,7.872690,0
2020-10-09,7.939900,7.952250,7.835200,7.940300,7.940300,0
2020-10-12,7.862500,7.910930,7.845250,7.845250,7.845250,0
2020-10-13,7.884670,7.924400,7.869660,7.885400,7.885400,0
2020-10-14,7.922600,7.956360,7.895600,7.920700,7.920700,0
2020-10-15,7.907980,7.949000,7.903800,7.906200,7.906200,0
2020-10-16,7.931000,7.955400,7.886670,7.930900,7.930900,0
2020-10-19,7.912750,7.922020,7.871300,7.912300,7.912300,0
2020-10-20,7.872320,7.904690,7.861200,7.872640,7.872640,0
2020-10-21,7.857300,7.871250,7.802090,7.858000,7.858000,0
2020-10-22,7.805260,7.975070,7.777650,7.808040,7.808040,0
2020-10-23,7.941100,7.974630,7.930790,7.941200,7.941200,0
2020-10-26,7.973530,8.091810,7.970210,7.973540,7.973540,0
2020-10-27,8.088100,8.194410,8.079720,8.090220,8.090220,0
2020-10-28,8.193700,8.314740,8.184590,8.192700,8.192700,0
2020-10-29,8.269200,8.324240,8.251040,8.264920,8.264920,0
2020-10-30,8.298550,8.381650,8.258500,8.297940,8.297940,0
2020-11-02,8.360770,8.441790,8.328130,8.363490,8.363490,0
2020-11-03,8.436150,8.536700,8.396310,8.433610,8.433610,0
2020-11-04,8.431100,8.511820,8.377880,8.432000,8.432000,0
2020-11-05,8.444400,8.474000,8.404570,8.440500,8.440500,0
2020-11-06,8.420800,8.578000,8.406100,8.420400,8.420400,0
2020-11-09,8.385730,8.443710,8.007800,8.437790,8.437790,0
2020-11-10,8.108900,8.367520,8.074000,8.107600,8.107600,0
2020-11-11,8.172400,8.196800,7.806100,8.149150,8.149150,0
2020-11-12,7.787630,7.886600,7.677070,7.783000,7.783000,0
2020-11-13,7.681200,7.744600,7.601870,7.681800,7.681800,0
2020-11-16,7.621950,7.753820,7.604300,7.619950,7.619950,0
2020-11-17,7.700300,7.793450,7.679510,7.688380,7.688380,0
2020-11-18,7.694800,7.779400,7.667800,7.674650,7.674650,0
2020-11-19,7.707700,7.726200,7.517500,7.691060,7.691060,0
2020-11-20,7.523000,7.673690,7.522900,7.539600,7.539600,0
2020-11-23,7.617250,7.938150,7.614800,7.617250,7.617250,0
2020-11-24,7.879100,8.028000,7.836230,7.873900,7.873900,0
2020-11-25,7.993750,8.005900,7.917910,7.993900,7.993900,0
2020-11-26,7.915330,7.960300,7.848000,7.939500,7.939500,0
2020-11-27,7.876200,7.884400,7.763050,7.870900,7.870900,0
2020-11-30,7.822280,7.860050,7.739730,7.817320,7.817320,0
2020-12-01,7.824250,7.907970,7.798100,7.822600,7.822600,0
2020-12-02,7.818830,7.871930,7.779160,7.817500,7.817500,0
2020-12-03,7.848200,7.911870,7.749000,7.850490,7.850490,0
2020-12-04,7.781300,7.835380,7.753000,7.781200,7.781200,0
2020-12-07,7.803220,7.867340,7.794320,7.801380,7.801380,0
2020-12-08,7.796690,7.840660,7.787500,7.796760,7.796760,0
2020-12-09,7.811000,7.845960,7.792400,7.809670,7.809670,0
2020-12-10,7.816470,7.894850,7.816360,7.817660,7.817660,0
2020-12-11,7.880400,8.023500,7.811900,7.886300,7.886300,0
2020-12-14,7.855910,7.933190,7.825300,7.854340,7.854340,0
2020-12-15,7.845950,7.865400,7.814700,7.847100,7.847100,0
2020-12-16,7.828830,7.840200,7.758360,7.830500,7.830500,0
2020-12-17,7.795800,7.799570,7.688800,7.794710,7.794710,0
2020-12-18,7.695870,7.753200,7.615560,7.697700,7.697700,0
2020-12-21,7.660650,7.729990,7.626900,7.658550,7.658550,0
2020-12-22,7.644220,7.671600,7.612680,7.643250,7.643250,0
2020-12-23,7.653480,7.662300,7.617340,7.657500,7.657500,0
2020-12-24,7.632790,7.670300,7.547500,7.633300,7.633300,0
2020-12-25,7.577600,7.587150,7.538800,7.574100,7.574100,0
2020-12-28,7.579820,7.579820,7.403300,7.569500,7.569500,0
2020-12-29,7.445500,7.473300,7.343500,7.439400,7.439400,0
2020-12-30,7.388300,7.392800,7.305500,7.388800,7.388800,0
2020-12-31,7.373730,7.487250,7.343080,7.373730,7.373730,0
2021-01-01,7.433800,7.437200,7.433800,7.433800,7.433800,0
2021-01-04,7.438270,7.438800,7.339000,7.433420,7.433420,0
2021-01-05,7.416980,7.427290,7.361470,7.421500,7.421500,0
2021-01-06,7.384300,7.390500,7.263800,7.383790,7.383790,0
2021-01-07,7.299100,7.385450,7.240800,7.299720,7.299720,0
2021-01-08,7.326600,7.408640,7.304950,7.326600,7.326600,0
2021-01-11,7.356990,7.517900,7.353650,7.357650,7.357650,0
2021-01-12,7.472500,7.515380,7.423270,7.471950,7.471950,0
2021-01-13,7.447030,7.471740,7.399700,7.446960,7.446960,0
2021-01-14,7.395000,7.450170,7.356900,7.394270,7.394270,0
2021-01-15,7.365900,7.503870,7.360840,7.366100,7.366100,0
2021-01-18,7.449480,7.534150,7.446040,7.449080,7.449080,0
2021-01-19,7.480700,7.484950,7.420710,7.475180,7.475180,0
2021-01-20,7.474500,7.474500,7.389990,7.466300,7.466300,0
2021-01-21,7.415600,7.419950,7.347070,7.410600,7.410600,0
2021-01-22,7.366200,7.437910,7.363500,7.365700,7.365700,0
2021-01-25,7.419000,7.424900,7.361700,7.417730,7.417730,0
2021-01-26,7.406800,7.431130,7.332710,7.407500,7.407500,0
2021-01-27,7.343600,7.406190,7.339500,7.347300,7.347300,0
2021-01-28,7.390460,7.426700,7.340600,7.392240,7.392240,0
2021-01-29,7.344380,7.384300,7.275300,7.345780,7.345780,0
2021-02-01,7.279700,7.287850,7.152630,7.277700,7.277700,0
2021-02-02,7.184170,7.190960,7.090370,7.185070,7.185070,0
2021-02-03,7.192920,7.199600,7.124630,7.192600,7.192600,0
2021-02-04,7.149100,7.172320,7.097320,7.156600,7.156600,0
2021-02-05,7.132700,7.145520,7.029140,7.132900,7.132900,0
2021-02-08,7.056900,7.118150,7.027800,7.056900,7.056900,0
2021-02-09,7.081510,7.128390,7.063700,7.074900,7.074900,0
2021-02-10,7.060800,7.083400,7.029120,7.063980,7.063980,0
2021-02-11,7.055730,7.062800,7.007900,7.055480,7.055480,0
2021-02-12,7.025400,7.045440,7.006700,7.023900,7.023900,0
2021-02-15,7.029600,7.030510,6.943300,7.028900,7.028900,0
2021-02-16,6.956800,7.008990,6.895420,6.956900,6.956900,0
2021-02-17,6.982900,7.051950,6.968970,6.982400,6.982400,0
2021-02-18,6.962450,7.004800,6.923990,6.963210,6.963210,0
2021-02-19,6.970480,7.002000,6.945750,6.965590,6.965590,0
2021-02-22,6.981400,7.082300,6.951550,6.981400,6.981400,0
2021-02-23,7.013700,7.089720,7.002000,7.010000,7.010000,0
2021-02-24,7.108250,7.242270,7.068500,7.100300,7.100300,0
2021-02-25,7.160010,7.261200,7.152490,7.163800,7.163800,0
2021-02-26,7.341900,7.478160,7.304260,7.323100,7.323100,0
2021-03-01,7.415850,7.415850,7.220100,7.413090,7.413090,0
2021-03-02,7.269080,7.412730,7.268730,7.269370,7.269370,0
2021-03-03,7.343470,7.440760,7.292000,7.345000,7.345000,0
2021-03-04,7.456500,7.503600,7.400180,7.456700,7.456700,0
2021-03-05,7.524500,7.560930,7.470000,7.508900,7.508900,0
2021-03-08,7.509290,7.732000,7.501400,7.507740,7.507740,0
2021-03-09,7.756410,7.780280,7.589310,7.755760,7.755760,0
2021-03-10,7.606650,7.655260,7.519040,7.606660,7.606660,0
2021-03-11,7.499700,7.548890,7.428600,7.489700,7.489700,0
2021-03-12,7.463800,7.612400,7.458910,7.475100,7.475100,0
2021-03-15,7.558500,7.614490,7.501530,7.556000,7.556000,0
2021-03-16,7.530800,7.542880,7.464500,7.530720,7.530720,0
2021-03-17,7.488100,7.629340,7.480200,7.488200,7.488200,0
2021-03-18,7.493500,7.559900,7.300760,7.494300,7.494300,0
2021-03-19,7.319300,7.357300,7.209780,7.320220,7.320220,0
2021-03-22,7.305000,7.952590,7.305000,8.095390,8.095390,0
2021-03-23,7.827700,7.928000,7.704070,7.825400,7.825400,0
2021-03-24,7.910870,8.026350,7.822340,7.939600,7.939600,0
2021-03-25,7.879950,7.992600,7.877640,7.911400,7.911400,0
2021-03-26,7.953900,8.076020,7.920990,7.948000,7.948000,0
2021-03-29,8.118200,8.203900,8.018300,8.118200,8.118200,0
2021-03-30,8.243490,8.445470,8.237120,8.243490,8.243490,0
2021-03-31,8.325300,8.387380,8.222900,8.324700,8.324700,0
2021-04-01,8.254200,8.284500,8.103000,8.241890,8.241890,0
2021-04-02,8.107300,8.180700,7.987960,8.106970,8.106970,0
2021-04-05,8.183700,8.241500,8.091700,8.184000,8.184000,0
2021-04-06,8.111700,8.161490,8.091700,8.113400,8.113400,0
2021-04-07,8.133340,8.206680,8.124950,8.144900,8.144900,0
2021-04-08,8.158200,8.174990,8.128900,8.143870,8.143870,0
2021-04-09,8.140000,8.187300,8.119810,8.129530,8.129530,0
2021-04-12,8.158490,8.223180,8.112600,8.171000,8.171000,0
2021-04-13,8.140770,8.170790,8.111600,8.154500,8.154500,0
2021-04-14,8.107500,8.127000,8.044100,8.107100,8.107100,0
2021-04-15,8.080400,8.147150,8.014350,8.080300,8.080300,0
2021-04-16,8.033100,8.105420,8.021870,8.028800,8.028800,0
2021-04-19,8.077290,8.101520,8.033210,8.076200,8.076200,0
2021-04-20,8.080920,8.129380,8.073810,8.090400,8.090400,0
2021-04-21,8.104170,8.203720,8.099720,8.103420,8.103420,0
2021-04-22,8.190300,8.351350,8.180100,8.190100,8.190100,0
2021-04-23,8.300850,8.392200,8.298620,8.301720,8.301720,0
2021-04-26,8.406760,8.479830,8.278170,8.406160,8.406160,0
2021-04-27,8.289900,8.291410,8.179300,8.290300,8.290300,0
2021-04-28,8.223400,8.239850,8.158700,8.205940,8.205940,0
2021-04-29,8.199900,8.249200,8.140600,8.184890,8.184890,0
2021-04-30,8.203300,8.311470,8.185170,8.184880,8.184880,0
2021-05-03,8.287700,8.330300,8.244770,8.274550,8.274550,0
2021-05-04,8.248900,8.343940,8.244910,8.259000,8.259000,0
2021-05-05,8.312420,8.364020,8.300310,8.319300,8.319300,0
2021-05-06,8.314900,8.337390,8.274940,8.329000,8.329000,0
2021-05-07,8.280800,8.297950,8.221400,8.276750,8.276750,0
2021-05-10,8.238000,8.272770,8.226020,8.238000,8.238000,0
2021-05-11,8.257750,8.321030,8.257750,8.271400,8.271400,0
2021-05-12,8.294400,8.441600,8.292500,8.289500,8.289500,0
2021-05-13,8.432080,8.504840,8.429100,8.432900,8.432900,0
2021-05-14,8.499800,8.505000,8.409420,8.499400,8.499400,0
2021-05-17,8.446000,8.447900,8.306100,8.445100,8.445100,0
2021-05-18,8.305400,8.369000,8.302020,8.302020,8.302020,0
2021-05-19,8.354670,8.429900,8.345900,8.355140,8.355140,0
2021-05-20,8.402030,8.411900,8.344360,8.410600,8.410600,0
2021-05-21,8.369260,8.390020,8.356900,8.369310,8.369310,0
2021-05-24,8.416200,8.424600,8.370300,8.416300,8.416300,0
2021-05-25,8.379000,8.477500,8.374300,8.377970,8.377970,0
2021-05-26,8.446840,8.464310,8.412100,8.452300,8.452300,0
2021-05-27,8.451300,8.535700,8.424990,8.451200,8.451200,0
2021-05-28,8.484890,8.610440,8.479520,8.482350,8.482350,0
2021-05-31,8.573500,8.574600,8.464750,8.573400,8.573400,0
2021-06-01,8.484130,8.537520,8.474000,8.487800,8.487800,0
2021-06-02,8.605000,8.650100,8.569360,8.601700,8.601700,0
2021-06-03,8.589900,8.715950,8.576780,8.580490,8.580490,0
2021-06-04,8.706800,8.740000,8.638150,8.706800,8.706800,0
2021-06-07,8.673200,8.686240,8.596790,8.673000,8.673000,0
2021-06-08,8.596200,8.629880,8.580010,8.597150,8.597150,0
2021-06-09,8.601540,8.618630,8.567200,8.599700,8.599700,0
2021-06-10,8.584700,8.592200,8.417300,8.582300,8.582300,0
2021-06-11,8.415200,8.444200,8.284000,8.425200,8.425200,0
